#Signal[photons/cm/s/keV] Phase Energy
2.6032520820266935e+38 0.5454545454545455 0.0309132837461
2.6037346964699517e+38 0.5555555555555556 0.0309132837461
2.604282118042905e+38 0.5656565656565657 0.0309132837461
2.6048947279527164e+38 0.5757575757575758 0.0309132837461
2.605571441225769e+38 0.5858585858585859 0.0309132837461
2.60630947388893e+38 0.595959595959596 0.0309132837461
2.6071044260332048e+38 0.6060606060606061 0.0309132837461
2.6079507158857264e+38 0.6161616161616162 0.0309132837461
2.6088413497092505e+38 0.6262626262626263 0.0309132837461
2.609767571254694e+38 0.6363636363636365 0.0309132837461
2.610719267400018e+38 0.6464646464646465 0.0309132837461
2.611684660003279e+38 0.6565656565656566 0.0309132837461
2.6126505044253236e+38 0.6666666666666667 0.0309132837461
2.6136023771725083e+38 0.6767676767676768 0.0309132837461
2.6145243157819018e+38 0.686868686868687 0.0309132837461
2.6153998155165318e+38 0.696969696969697 0.0309132837461
2.6162214621714595e+38 0.7070707070707072 0.0309132837461
2.617001411440833e+38 0.7171717171717172 0.0309132837461
2.617749238513782e+38 0.7272727272727273 0.0309132837461
2.6184538900549664e+38 0.7373737373737375 0.0309132837461
2.6190956361095604e+38 0.7474747474747475 0.0309132837461
2.619666665516936e+38 0.7575757575757577 0.0309132837461
2.6201688465132046e+38 0.7676767676767677 0.0309132837461
2.620589492902202e+38 0.7777777777777778 0.0309132837461
2.620895166293793e+38 0.787878787878788 0.0309132837461
2.6210523804849178e+38 0.797979797979798 0.0309132837461
2.6210422630553796e+38 0.8080808080808082 0.0309132837461
2.6208536486537758e+38 0.8181818181818182 0.0309132837461
2.6204778627461866e+38 0.8282828282828284 0.0309132837461
2.6199078316344854e+38 0.8383838383838385 0.0309132837461
2.619139288308607e+38 0.8484848484848485 0.0309132837461
2.61817131397882e+38 0.8585858585858587 0.0309132837461
2.6170054964249763e+38 0.8686868686868687 0.0309132837461
2.6156438842451447e+38 0.8787878787878789 0.0309132837461
2.6140914195858414e+38 0.888888888888889 0.0309132837461
2.6123585631694015e+38 0.8989898989898991 0.0309132837461
2.6104573965684317e+38 0.9090909090909092 0.0309132837461
2.6084023203817315e+38 0.9191919191919192 0.0309132837461
2.606212848401287e+38 0.9292929292929294 0.0309132837461
2.603925564115863e+38 0.9393939393939394 0.0309132837461
2.601607600573581e+38 0.9494949494949496 0.0309132837461
2.599364235092336e+38 0.9595959595959597 0.0309132837461
2.5973150392902593e+38 0.9696969696969697 0.0309132837461
2.595532083214922e+38 0.9797979797979799 0.0309132837461
2.5939914052179914e+38 0.98989898989899 0.0309132837461
2.5925905655283326e+38 1.0 0.0309132837461
