#Signal[photons/cm/s/keV] Phase Energy
2.5744506369156607e+38 0.494949494949495 0.0309132837461
2.5743389280184494e+38 0.5050505050505051 0.0309132837461
2.5742787319247643e+38 0.5151515151515152 0.0309132837461
2.574278163541804e+38 0.5252525252525253 0.0309132837461
2.574343237886814e+38 0.5353535353535354 0.0309132837461
2.574478539335708e+38 0.5454545454545455 0.0309132837461
2.5746878442776694e+38 0.5555555555555556 0.0309132837461
2.5749736006034993e+38 0.5656565656565657 0.0309132837461
2.575336440775291e+38 0.5757575757575758 0.0309132837461
2.5757749917492284e+38 0.5858585858585859 0.0309132837461
2.5762863679895822e+38 0.595959595959596 0.0309132837461
2.5768661506150415e+38 0.6060606060606061 0.0309132837461
2.5775094484968036e+38 0.6161616161616162 0.0309132837461
2.5782106249261955e+38 0.6262626262626263 0.0309132837461
2.578962136600065e+38 0.6363636363636365 0.0309132837461
2.5797561056958676e+38 0.6464646464646465 0.0309132837461
2.5805837700599122e+38 0.6565656565656566 0.0309132837461
2.581434235860045e+38 0.6666666666666667 0.0309132837461
2.5822952796380617e+38 0.6767676767676768 0.0309132837461
2.5831530312650244e+38 0.686868686868687 0.0309132837461
2.5839934067325426e+38 0.696969696969697 0.0309132837461
2.584801389957837e+38 0.7070707070707072 0.0309132837461
2.585561236471684e+38 0.7171717171717172 0.0309132837461
2.5862564876377077e+38 0.7272727272727273 0.0309132837461
2.5868719538230573e+38 0.7373737373737375 0.0309132837461
2.5874033169092104e+38 0.7474747474747475 0.0309132837461
2.5878662305169812e+38 0.7575757575757577 0.0309132837461
2.5882515696907187e+38 0.7676767676767677 0.0309132837461
2.588549032033439e+38 0.7777777777777778 0.0309132837461
2.5887628235507807e+38 0.787878787878788 0.0309132837461
2.588892383070978e+38 0.797979797979798 0.0309132837461
2.588910795652188e+38 0.8080808080808082 0.0309132837461
2.5887938432181458e+38 0.8181818181818182 0.0309132837461
2.588529754496081e+38 0.8282828282828284 0.0309132837461
2.5881151856780026e+38 0.8383838383838385 0.0309132837461
2.5875540002776048e+38 0.8484848484848485 0.0309132837461
2.5868438532376228e+38 0.8585858585858587 0.0309132837461
2.585988211480632e+38 0.8686868686868687 0.0309132837461
2.5849982056022126e+38 0.8787878787878789 0.0309132837461
2.5838708556828058e+38 0.888888888888889 0.0309132837461
2.5826101876196293e+38 0.8989898989898991 0.0309132837461
2.5812287686560103e+38 0.9090909090909092 0.0309132837461
2.5797426273624444e+38 0.9191919191919192 0.0309132837461
2.5781663173755556e+38 0.9292929292929294 0.0309132837461
2.5765222669703316e+38 0.9393939393939394 0.0309132837461
2.5748953931891842e+38 0.9494949494949496 0.0309132837461
2.5734251017718856e+38 0.9595959595959597 0.0309132837461
2.5721414192723475e+38 0.9696969696969697 0.0309132837461
2.570960351890352e+38 0.9797979797979799 0.0309132837461
2.569819190056352e+38 0.98989898989899 0.0309132837461
2.5687022426392604e+38 1.0 0.0309132837461
