#Signal[photons/cm/s/keV] Phase Energy
2.6240152498795942e+38 0.36363636363636365 0.0309132837461
2.624142384003245e+38 0.37373737373737376 0.0309132837461
2.624137247490359e+38 0.38383838383838387 0.0309132837461
2.6240108422060293e+38 0.393939393939394 0.0309132837461
2.623775142381288e+38 0.4040404040404041 0.0309132837461
2.6234427762019302e+38 0.4141414141414142 0.0309132837461
2.6230301547010534e+38 0.42424242424242425 0.0309132837461
2.622553433518582e+38 0.43434343434343436 0.0309132837461
2.6220326914757893e+38 0.4444444444444445 0.0309132837461
2.621487347890191e+38 0.4545454545454546 0.0309132837461
2.6209376327647288e+38 0.4646464646464647 0.0309132837461
2.6204048227505605e+38 0.4747474747474748 0.0309132837461
2.6199076295683042e+38 0.48484848484848486 0.0309132837461
2.619467201574204e+38 0.494949494949495 0.0309132837461
2.619102553203782e+38 0.5050505050505051 0.0309132837461
2.618833267122746e+38 0.5151515151515152 0.0309132837461
2.6186768402065427e+38 0.5252525252525253 0.0309132837461
2.618646106813414e+38 0.5353535353535354 0.0309132837461
2.6187534512376512e+38 0.5454545454545455 0.0309132837461
2.6190066868455174e+38 0.5555555555555556 0.0309132837461
2.6194122024366084e+38 0.5656565656565657 0.0309132837461
2.61997110523494e+38 0.5757575757575758 0.0309132837461
2.6206800841691317e+38 0.5858585858585859 0.0309132837461
2.6215344503308957e+38 0.595959595959596 0.0309132837461
2.622525336708035e+38 0.6060606060606061 0.0309132837461
2.623644790590249e+38 0.6161616161616162 0.0309132837461
2.6248809028252074e+38 0.6262626262626263 0.0309132837461
2.6262208595930445e+38 0.6363636363636365 0.0309132837461
2.6276492672936124e+38 0.6464646464646465 0.0309132837461
2.6291462449593196e+38 0.6565656565656566 0.0309132837461
2.6306923072800117e+38 0.6666666666666667 0.0309132837461
2.6322637110261598e+38 0.6767676767676768 0.0309132837461
2.633836648056758e+38 0.686868686868687 0.0309132837461
2.6353834455588782e+38 0.696969696969697 0.0309132837461
2.636873044554108e+38 0.7070707070707072 0.0309132837461
2.638281443545305e+38 0.7171717171717172 0.0309132837461
2.6396125883161173e+38 0.7272727272727273 0.0309132837461
2.6409050392467294e+38 0.7373737373737375 0.0309132837461
2.6422075171053448e+38 0.7474747474747475 0.0309132837461
2.6435129046327938e+38 0.7575757575757577 0.0309132837461
2.6447542435402898e+38 0.7676767676767677 0.0309132837461
2.6458507164151025e+38 0.7777777777777778 0.0309132837461
2.6467533020589885e+38 0.787878787878788 0.0309132837461
2.6474387386749718e+38 0.797979797979798 0.0309132837461
2.6478854951281605e+38 0.8080808080808082 0.0309132837461
2.6480751596831728e+38 0.8181818181818182 0.0309132837461
2.647997725486905e+38 0.8282828282828284 0.0309132837461
2.6476474367099515e+38 0.8383838383838385 0.0309132837461
2.6470087909941365e+38 0.8484848484848485 0.0309132837461
2.6460812062542256e+38 0.8585858585858587 0.0309132837461
2.644869543622914e+38 0.8686868686868687 0.0309132837461
2.6433699781564284e+38 0.8787878787878789 0.0309132837461
2.6415840234348115e+38 0.888888888888889 0.0309132837461
2.639522315982285e+38 0.8989898989898991 0.0309132837461
2.637211462493942e+38 0.9090909090909092 0.0309132837461
2.634668281065789e+38 0.9191919191919192 0.0309132837461
2.6319122003736716e+38 0.9292929292929294 0.0309132837461
2.628967645826121e+38 0.9393939393939394 0.0309132837461
2.6258942147316167e+38 0.9494949494949496 0.0309132837461
2.622846350286383e+38 0.9595959595959597 0.0309132837461
2.619992744368229e+38 0.9696969696969697 0.0309132837461
2.6174316120496163e+38 0.9797979797979799 0.0309132837461
2.615157413364001e+38 0.98989898989899 0.0309132837461
2.6131054056143267e+38 1.0 0.0309132837461
